phaseFrac,spacingFactor,widthFactor,helixPlusWeight,anglePlusDeg,helixMinusWeight,angleMinusDeg,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,jointRingWidthFactor,baseDensity,eval,VF,stressRatio,dispRatio,maxHM,maxAbsUz
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.35899639970382,4e-09,32,0.748838321374525,2.9070397078124,0.0408466091190649,50,0.802304381213438,2.87044376760538,2.18150150724295,3257534.87452053,0.0284087762697818
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,1.59242869259491e-09,32,0.748838321374525,2.9070397078124,0.0408466091190649,51,0.802304381213439,2.87011117453875,2.18143483386224,3257157.42991569,0.0284079080103975
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,1.00475455691071e-08,32,0.748838321374525,2.9070397078124,0.0408466091190649,52,0.802304381213439,2.87011117453875,2.18143483386224,3257157.42991569,0.0284079080103975
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,31.3014540852229,0.748838321374525,2.9070397078124,0.0408466091190649,53,0.802304381213439,2.87011117453875,2.18143483386224,3257157.42991569,0.0284079080103975
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32.7130742724422,0.748838321374525,2.9070397078124,0.0408466091190649,54,0.802304381213439,2.87011117453875,2.18143483386224,3257157.42991569,0.0284079080103975
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.730092997338972,2.9070397078124,0.0408466091190649,55,0.802304381213439,2.87093250179683,2.18098068193902,3258089.51652082,0.0284019937809842
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.767585096900053,2.9070397078124,0.0408466091190649,56,0.802304381213438,2.86908409698083,2.18192695242801,3255991.84673948,0.0284143166634223
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,2.78300225032241,0.0408466091190649,57,0.802304381213439,2.86548869701815,2.18005197962529,3251911.59235566,0.0283898996815007
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,3.03596204286595,0.0408466091190649,58,0.802304381213439,2.87122194539498,2.18343774712328,3258417.9927745,0.0284339911070773
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,2.9070397078124,0.0379811080957276,59,0.802304381213439,2.8977422607205,2.17655015654724,3288514.68131832,0.0283442969129348
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,2.9070397078124,0.0439687811549221,60,0.802304381213438,2.83975689643589,2.18602152741191,3222709.75300005,0.0284676385906597
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,2.9070397078124,0.0408466091190649,61,0.752304381213438,3.01269919415304,2.65935083470026,3418974.02838884,0.034631607007844
1.00000001363079e-08,16.6986758181234,0.90047035383001,0.800133243017616,43.8151781274505,0.804138917844072,43.8008931040783,0.348889018218842,0.349128824198015,4e-09,32,0.748838321374525,2.9070397078124,0.0408466091190649,62,0.852304381213438,2.35020983262592,1.80681026751258,2667145.26116872,0.023529329904787
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,63,0.751407515136317,3.0611386544878,2.69822956922484,3473945.7484846,0.0351379084094676
3.98107181249561e-09,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,64,0.751407515136317,3.0611385964097,2.69822956955276,3473945.68257443,0.035137908413738
2.51188643852167e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,65,0.751407515136317,3.06113880142079,2.69822956932348,3473945.91523211,0.0351379084107521
1.0000000193794e-08,16.2136378770613,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,66,0.751407515136317,3.1969542237354,2.68800433707356,3628076.60390143,0.0350047495133917
1.0000000193794e-08,16.8469853441497,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,67,0.751407515136317,3.09912837977381,2.72104760717508,3517058.54393082,0.0354350581170847
1.0000000193794e-08,16.5265676381587,0.8784370105544,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,68,0.751407515136317,3.06033573984838,2.68876657544019,3473034.55751522,0.0350146758229312
