angleDeg,phaseFrac,spacingFactor,widthFactor,helixPlusWeight,helixMinusWeight,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,baseDensity,eval,J,stressObjective,dispObjective,trueMaxHM,maxAbsUz,fullVolumeFraction,maxHM_min_bending,tipUz_min_bending,maxHM_min_torsion,tipUz_min_torsion,maxHM_min_shear,tipUz_min_shear,maxHM_max_bending,tipUz_max_bending,maxHM_max_torsion,tipUz_max_torsion,maxHM_max_shear,tipUz_max_shear,maxHM_max_tension,tipUz_max_tension
45.0014085803091,6.70904510651724e-09,18.5918525606318,0.877924813505029,0.80090566550953,0.800260156152657,0.350849373043618,0.350252897693999,3.63287101712487e-09,32.0631184997745,0.750030559035656,0.0394793209950315,31,0.900134251173161,0.900134251173161,1.19611635071162,59031421.2278942,1.04190658270682,0.4,59031421.2278942,-1.04190658270682,37144789.8734222,-0.629862828898671,9629801.46487348,-0.0374979741652439,59031421.0900956,-1.04190658024169,37136957.787223,-0.628404341510352,9629801.46566877,-0.0374979741686789,24357201.3509842,-0.154562657076282
45.0021128704592,5.49529571028148e-09,18.8943170433879,0.86708905640342,0.80135844250762,0.800390229677075,0.351274228888515,0.350379361704321,3.46214276498952e-09,32.0947211469886,0.750045838553452,0.0407001053880896,32,0.892070567963779,0.892070567963779,1.19762548184328,57665485.1689889,1.03889003488294,0.4,57665485.1689889,-1.03889003488294,36693488.3827349,-0.634116892502087,9523839.97532501,-0.0376063282408825,57665485.1323127,-1.03889003404728,36683437.705761,-0.632657873687417,9523839.97538528,-0.0376063282520553,23990764.9149998,-0.153751513715951
45.0004473783206,9.8505712996611e-09,18.5073898594897,0.881002757076007,0.801047759863426,0.800445059069137,0.35043024471273,0.34996069007774,5.7535117465395e-09,31.5651471834061,0.750028444807282,0.0382338029615436,33,0.905889242923818,0.905889242923818,1.1980300556628,59642948.2918483,1.04518449511216,0.4,59642948.2918483,-1.04518449511216,36942857.2195711,-0.627310586463976,9742024.67881064,-0.0376137710456774,59642948.1851177,-1.04518449319135,36937145.2085073,-0.625854922819788,9742024.67819637,-0.0376137710457681,24662351.193774,-0.154921917548544
45.0016476674292,6.49016125492455e-09,18.7954592588416,0.889575040647535,0.801294621068473,0.800416491558444,0.351043294476543,0.350258793813719,4.03765312327749e-09,31.9321650292506,0.750041546169008,0.036722270163039,34,0.893468288752807,0.893468288752807,1.2039418709381,58008369.7694702,1.04587588781804,0.4,58008369.7694702,-1.04587588781804,37052422.3234687,-0.636134475488949,9544861.81291715,-0.037803974106821,58008369.6725849,-1.04587588601288,37039981.2969487,-0.634667452606136,9544861.80814388,-0.037803974087983,24075581.3683336,-0.154595743316604
45.0003900404249,1.06199593069864e-08,18.6545293348611,0.88151966523448,0.801412019660706,0.80062574288844,0.350480396528367,0.349887263665439,2.03011599150362e-09,32.0392070144269,0.750037090878684,0.0378609058821061,35,0.894499146488145,0.894499146488145,1.19409463839326,58550528.5632163,1.03926204879845,0.4,58550528.5632163,-1.03926204879845,37005803.3971141,-0.630295485005584,9565430.50564806,-0.0374262695479302,58550528.5370724,-1.03926204808685,36996961.1723484,-0.628836506487577,9565430.52014212,-0.0374262696185063,24173912.7757011,-0.154055295898589
45.0013471905766,7.16087720941774e-09,18.7050983511583,0.880664943424653,0.800725806435473,0.800760748536513,0.350398626702101,0.349777387261299,2.92926250292734e-09,31.7900139754968,0.749941876218129,0.0378892019057028,36,0.894249437960557,0.894249437960557,1.1968914124061,58323825.0384974,1.04109952379714,0.4,58323825.0177684,-1.04109952364768,36937071.9710724,-0.632043020183632,9551442.54026369,-0.0375309393471436,58323825.0384974,-1.04109952379714,36937438.020807,-0.630581314608848,9551442.54545208,-0.0375309393805479,24121537.6216736,-0.154230837635917
45.0012730603244,7.56101071139171e-09,18.7710913940364,0.879421869279866,0.798691001639198,0.800914785362782,0.350321489969648,0.349659482192647,3.10451620557091e-09,31.8285178817702,0.750048593262028,0.03788010094143,37,0.892785645378392,0.892785645378392,1.19993313379335,58006822.8420881,1.04286704689424,0.4,58006822.8420881,-1.04286704689424,37017880.1181645,-0.633832735834026,9531017.8738974,-0.0376655521412433,58006822.6831305,-1.04286704390263,37042821.6314655,-0.632368968656518,9531017.86784523,-0.0376655521107024,24049401.2239577,-0.154195765320949
45.0012897628222,7.39763530927867e-09,18.7280735492876,0.882310963384742,0.800728565972899,0.801155314911044,0.349911121541452,0.352229232535283,2.70715967906614e-09,31.6869725518914,0.750029126165148,0.0386173107943528,38,0.895337591754034,0.895337591754034,1.20127137879412,58310759.0620131,1.04456448783479,0.4,58310759.0352364,-1.04456448755585,37039712.4177776,-0.634557082636877,9558379.93367554,-0.0376769674557219,58310759.0620131,-1.04456448783479,37044191.9459267,-0.633090683872377,9558379.93459182,-0.0376769674611975,24131357.4626125,-0.154684131109792
45.0003693342764,1.16725582318396e-08,18.9059786654328,0.877459424534438,0.801019115956044,0.801320633623616,0.350039627087113,0.350205790160982,3.56666567388515e-09,31.9122806239808,0.750028806312141,0.0380581040160526,39,0.891251369046453,0.891251369046453,1.2013476609466,57520686.5072225,1.04189942413932,0.4,57520686.4261733,-1.04189942277538,36657251.7341737,-0.635657273732839,9515055.81930409,-0.0377508787778304,57520686.5072225,-1.04189942413932,36660779.6141281,-0.634195176366127,9515055.80535153,-0.0377508787114624,23967823.508189,-0.154046419050811
44.9997878822913,1.67235368568141e-08,19.2322021739127,0.871320487792588,0.801479432618057,0.802050731920607,0.349691243603153,0.350101347498424,3.78199059466337e-09,31.9275307809922,0.750037519642279,0.0379705967102325,40,0.87721613479209,0.87721613479209,1.19652444785235,55735192.6624287,1.0344819126692,0.4,55735192.6624287,-1.0344819126692,36930830.4377858,-0.632825934377219,9305836.39336514,-0.0377296308105789,55735192.6423174,-1.03448191214617,36937119.6732424,-0.631366903987502,9305836.40090038,-0.0377296308483187,23438753.6457924,-0.152612666651477
45.0028358597442,1.2022998159738e-08,18.9509034981008,0.878567459674445,0.801207846272294,0.801744596295709,0.349555217918758,0.349978873605244,4.04968945426418e-09,31.969707514811,0.750028368772044,0.0387416578361862,41,0.890557946221211,0.890557946221211,1.2065917435026,57319302.537106,1.04584229067318,0.4,57319302.537106,-1.04584229067318,36749523.1144784,-0.638665691110104,9496535.74156801,-0.0379324775298246,57319302.3760421,-1.04584228789541,36755855.5734611,-0.637197412189843,9496535.75111219,-0.0379324775772988,23907864.4364238,-0.154553375521988
45.0018251606183,9.33753138665563e-09,19.1135288563381,0.875046098771066,0.801259131413337,0.799127621732835,0.349480978089369,0.349975283983688,2.75883618062825e-09,31.6642318125612,0.750040483824644,0.0385368634692336,42,0.880058066956035,0.880058066956035,1.19932094012038,56163905.0138495,1.03825844605256,0.4,56163904.9369038,-1.03825844459131,37120175.9860379,-0.634753539436206,9349182.11626364,-0.0377575635951611,56163905.0138495,-1.03825844605256,37098294.6523052,-0.633291926239231,9349182.12723493,-0.0377575636505789,23525338.1984904,-0.153234953201455
45.0006028552176,4.98693394605287e-09,19.249862868394,0.872873222933276,0.801578401005876,0.801501860534423,0.349251458295761,0.349890602229646,3.77631485528574e-09,31.8884548140053,0.750038686769582,0.038635712110176,43,0.878162984361484,0.878162984361484,1.19961540784056,55750594.813072,1.03701155076024,0.4,55750594.813072,-1.03701155076024,36889317.2035457,-0.634279154209377,9314280.82161572,-0.0378365927126741,55750594.5670435,-1.03701154646884,36888453.3507187,-0.632817177114481,9314280.8376537,-0.0378365927949873,23459201.017565,-0.152993230999911
