phaseFrac,spacingFactor,widthFactor,helixPlusWeight,anglePlusDeg,helixMinusWeight,angleMinusDeg,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,jointRingWidthFactor,baseDensity,eval,VF,stressRatio,dispRatio,maxHM,maxAbsUz
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,1,0.67237609698945,1.23662999638543,0,3758516.85869333,0.050356604636634
6.91831165608565e-09,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,2,0.67237609698945,1.2366299881038,0,3758516.83352278,0.0503566046333783
1.0000002726769e-08,14.1349894752552,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,3,0.672376096989451,1.24651997593182,0,3788575.6919465,0.0504480565730395
1.0000002726769e-08,14.2761120674042,2.08282936569561,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,4,0.67237609698945,1.23654355352715,0,3758254.1310051,0.0503445087055053
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.890900584540033,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,5,0.672376096989451,1.23241347825793,0,3745701.50202763,0.050353690631681
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.3074143805541,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,6,0.672376096989451,1.20927606074784,0,3675379.43800485,0.0503194970660801
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.946317834128163,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,7,0.67237609698945,1.24002007232751,0,3768820.39137313,0.0503895768794525
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,50.0635700014261,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,8,0.67237609698945,1.23366655127424,0,3749509.9945199,0.0502928524154852
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.392602360130432,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,9,0.67237609698945,1.23645971620208,0,3757999.32237149,0.0503951540000224
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.256520692222916,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,10,0.67237609698945,1.23661333960637,0,3758466.23337686,0.0503570822167522
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,2.76732389275725e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,11,0.67237609698945,1.23662999638543,0,3758516.85869333,0.050356604636634
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,31.718814255274,0.633429829787769,1.56546819015415,0.0503908924327937,12,0.67237609698945,1.23662999638543,0,3758516.85869333,0.050356604636634
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.626122612135917,1.56546819015415,0.0503908924327937,13,0.672376096989451,1.23621514343272,0,3757255.98695222,0.0503540415543086
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.52216375678785,0.0503908924327937,14,0.67237609698945,1.23605464097982,0,3756768.16830247,0.0503585954250191
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0491111098890088,15,0.67237609698945,1.23660642722636,0,3758445.22442764,0.0503732049204915
1.0000002726769e-08,14.2761120674042,2.07689680906335,0.883651914599312,47.0593233351116,0.939313609437774,49.8233473515767,0.396601598319587,0.260018464285143,4e-09,32,0.633429829787769,1.56546819015415,0.0503908924327937,16,0.69237609698945,1.16543386413536,0,3542128.88159605,0.0461124879833788
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,17,0.69267726044548,1.02142385938551,0,3104436.09373318,0.0459066467881697
6.91831163717754e-09,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,18,0.69267726044548,1.02142385104492,0,3104436.06838344,0.0459066468112743
1.00000026999744e-08,14.0429269739731,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,19,0.69267726044548,1.04116211153173,0,3164426.99939578,0.0461809923788238
1.00000026999744e-08,14.1842645314288,2.08313782573363,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,20,0.692677260445481,1.02097062657089,0,3103058.57323017,0.0458964835620719
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.898546105260144,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,21,0.69267726044548,1.01829370548514,0,3094922.54785506,0.0459111670932432
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.737667120547,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,22,0.692677260445479,1.02807143770774,0,3124640.22533809,0.0459170575866849
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.933142293925369,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,23,0.69267726044548,1.02444910785656,0,3113630.79822312,0.0459327321922048
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,50.159419582403,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,24,0.69267726044548,1.04527819087106,0,3176937.09023443,0.0458652288839914
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.395874268085314,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,25,0.69267726044548,1.02174816190429,0,3105421.75354065,0.0459447455373219
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.256518453542301,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,26,0.692677260445481,1.02141227169444,0,3104400.87500779,0.0459071524559799
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,2.76732389275725e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,27,0.69267726044548,1.02142385938551,0,3104436.09373318,0.0459066467881697
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,31.718814255274,0.632799259751696,1.56476210044346,0.0506401560213586,28,0.69267726044548,1.02142385938551,0,3104436.09373318,0.0459066467881697
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.625494065758651,1.56476210044346,0.0506401560213586,29,0.692677260445479,1.02116909313174,0,3103661.77703164,0.0459038676505905
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.52146995585355,0.0506401560213586,30,0.69267726044548,1.02107609736697,0,3103379.13294998,0.0459074580822466
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0493585417813424,31,0.692677260445479,1.02169119487874,0,3105248.61240179,0.0459212170516992
1.00000026999744e-08,14.1842645314288,2.07721345517044,0.891326258790947,48.4928973945823,0.926072480490568,49.9195804488695,0.399874121774251,0.260016209683366,4e-09,32,0.632799259751696,1.56476210044346,0.0506401560213586,32,0.712677260445481,0.966342138142163,0,2937025.00189156,0.0421210842258073
1.00000026811773e-08,14.1296054091565,2.07726587092932,0.890788407976695,49.8225090780755,0.919160928750958,49.1674814899424,0.405392622259303,0.260022276190729,4e-09,32,0.631719823729911,1.56349358710526,0.0508681615508461,33,0.682750500783784,1.09195018631064,0,3318788.31671385,0.0479269425544651
1.00000026777028e-08,14.0902860893993,2.07740986557674,0.89235707402624,50.6409562432672,0.918600120048789,48.630361060997,0.404758903475872,0.260025205201885,4e-09,32,0.631390529351826,1.56309872985589,0.0509092771143929,34,0.701170044681929,1.07735269318202,0,3274421.83346587,0.04428598595793
1.00000026851139e-08,14.1266344236242,2.07732073378209,0.891718521271887,49.8312815753654,0.920963229387918,49.1320802968238,0.403426644727762,0.260021891438936,4e-09,32,0.631882219380813,1.56368043986158,0.0508197609203651,35,0.694754105192383,1.04837551453116,0,3186350.85443823,0.0455144566019138
1.00000026899296e-08,14.1479444313488,2.07727373592883,0.891439430722182,49.3470273996232,0.922555361003623,49.4241927838187,0.402426136945941,0.260019885512484,4e-09,32,0.632191187029481,1.56404549020541,0.0507615894970934,36,0.692235680701193,1.02542760424853,0,3116604.7639171,0.0459907473441462
1.00000026931182e-08,14.1608182184407,2.07724838951346,0.891326377566786,49.0497700646116,0.923639537300302,49.6000298213047,0.401692501006187,0.26001863507873,4e-09,32,0.632390201472032,1.56428035326598,0.0507230613455301,37,0.69143942280159,1.01720150625144,0,3091603.00260312,0.046134053377501
